mac,kwhh
MAC004448,4808.4119997
MAC004449,20814.1109993
MAC004450,2880.264
MAC004451,8166.8439998
MAC004452,3724.5900003
MAC004453,2478.033
MAC004454,1300.9850001
MAC004455,14198.0949988
MAC004456,13034.3250031
MAC004457,7873.5829995
MAC004458,25321.0800011
MAC004459,15416.6689999
MAC004460,8549.6359989
MAC004461,4019.1539993
MAC004462,9601.4929985
MAC004463,8413.0479981
MAC004464,11994.7220009
MAC004465,5376.1520011
MAC004466,10402.0889999
MAC004467,4028.5309997
MAC004468,14432.6179998
MAC004469,23186.7700021
MAC004470,10592.1930011
MAC004471,4213.2509994
MAC004472,9490.2059987
MAC004473,5208.1109993
MAC004474,2565.655
MAC004475,6370.3190003
MAC004476,2451.5659999
MAC004477,4645.397
MAC004478,12206.6150003
MAC004479,7505.9110002
MAC004480,17138.9670002
MAC004481,5101.567
MAC004482,3349.1879999
MAC004483,4945.6990002
MAC004484,13732.6949981
MAC004485,5681.3880001
MAC004486,6989.4570009
MAC004487,11482.9459993
MAC004488,8334.4680004
MAC004489,5730.2069996
MAC004490,6436.844
MAC004491,8671.282002
MAC004492,5663.1799995
MAC004493,21571.0029982
MAC004494,9993.6960008
MAC004495,9836.4410013
MAC004496,2715.6519999
MAC004497,14651.4869993
MAC004498,7434.8079979
MAC004499,6780.8209992
MAC004500,11767.9110006
MAC004501,11193.078
MAC004502,8443.9379987
MAC004503,3324.2999995
MAC004504,21785.876002
MAC004505,7602.4529989
MAC004506,3738.523
MAC004507,4858.7749996
MAC004508,4373.0470012
MAC004509,8765.859997
MAC004510,5248.241
MAC004511,7915.6000004
MAC004512,5585.4180007
MAC004513,4949.715
MAC004514,9941.5259981
MAC004515,14126.3580026
MAC004516,1637.2400001
MAC004517,2903.365
MAC004518,6368.678997
MAC004519,6091.2020003
MAC004520,1155.089
MAC004521,12680.7719984
MAC004522,4625.5539999
MAC004523,4870.112
MAC004524,2244.407
MAC004525,3397.1859999
MAC004526,5573.7229994
MAC004527,12027.7779979
MAC004528,6068.432
MAC004529,6151.5799998
MAC004530,4201.828
MAC004531,6764.042
MAC004532,11094.3860007
MAC004533,8989.862
MAC004534,3192.0469999
MAC004535,3661.6439999
MAC004536,2118.0700001
MAC004537,8388.8309994
MAC004538,3120.0850003
MAC004539,4228.0810001
MAC004540,7391.0519996
MAC004541,4190.2379997
MAC004542,2471.728
MAC004543,16442.4140043
MAC004544,8299.3100002
MAC004545,6518.589001
MAC004546,7452.4270002
MAC004547,6062.9229994
MAC004548,9708.3019997
MAC004549,19833.8909978
MAC004550,5013.2799996
MAC004551,4487.1300005
MAC004552,9600.5119991
MAC004553,10985.205
MAC004554,8779.9589999
MAC004555,7153.5259988
MAC004556,4709.543
MAC004557,13261.2359981
MAC004558,9789.2050005
MAC004559,1753.698
MAC004560,5553.9850007
MAC004561,13797.7529986
MAC004562,22052.4480073
MAC004563,11948.8460011
MAC004564,2626.8589999
MAC004565,12566.1110034
MAC004566,12807.9240028
MAC004567,7752.2099998
MAC004568,6165.8859994
MAC004569,3933.4429999
MAC004570,6879.7989997
MAC004571,10276.802003
MAC004572,5507.4739996
MAC004573,9729.2280003
MAC004574,10859.9610022
MAC004575,13887.6600036
MAC004576,13536.2259975
MAC004577,4406.2910003
MAC004578,3034.5320001
MAC004579,8895.6430011
MAC004580,1986.6769999
MAC004581,9189.1740004
MAC004582,10234.3949942
MAC004583,2558.1510004
MAC004584,2554.566
MAC004585,9914.7989982
MAC004586,12674.2690011
MAC004587,17291.8370068
MAC004588,3646.8460002
MAC004589,4937.2360005
MAC004590,6763.4900016
MAC004591,1750.569
MAC004592,2138.6000004
MAC004593,37340.3619967
MAC004594,3454.4599999
MAC004595,2761.0670012
MAC004596,3286.373
MAC004597,4967.9640007
MAC004598,1966.134
MAC004599,2023.154
MAC004600,4484.36
MAC004601,4155.3399996
MAC004602,3022.882
MAC004603,3445.8190005
MAC004604,4818.2750007
MAC004605,7738.9380001
MAC004606,3872.2509987
MAC004607,4095.9030003
MAC004608,2595.655
MAC004609,1439.557
MAC004610,2597.6359998
MAC004611,21258.0080027
MAC004612,586.442
MAC004613,5250.9770003
MAC004614,6559.0510002
MAC004615,1869.438
MAC004616,7049.2349995
MAC004617,4068.3149997
MAC004618,6436.2289988
MAC004619,4406.7979986
MAC004620,2344.5259999
MAC004621,6946.935
MAC004622,8450.2179985
MAC004623,2648.1029999
MAC004624,600.332
MAC004625,1622.2180001
MAC004626,5894.6110001
MAC004627,6550.0479981
MAC004628,6591.477
MAC004629,5024.6170019
MAC004630,4453.3499999
MAC004631,2710.2789964
MAC004632,2786.912
MAC004633,2153.8400004
MAC004634,3844.0089999
MAC004635,9270.5549992
MAC004636,26116.8559955
MAC004637,13229.9559963
MAC004638,3662.8000001
MAC004639,12568.9290023
MAC004640,7362.7090012
MAC004641,5707.9429999
MAC004642,3187.6150002
MAC004643,6772.3229975
MAC004644,3643.3169995
MAC004645,3270.2590003
MAC004646,16330.1629945
MAC004647,6156.1019986
MAC004648,3002.189
MAC004649,9140.9210039
MAC004650,2129.508
MAC004651,7814.5440007
MAC004652,2372.4039996
MAC004653,4961.9590002
MAC004654,9973.4640017
MAC004655,2150.1850006
MAC004656,923.697
MAC004657,8927.8860006
MAC004658,5755.3629998
MAC004659,1837.333
MAC004660,7035.8380003
MAC004661,3417.2999997
MAC004662,4578.278001
MAC004663,1014.56
MAC004664,5705.3669997
MAC004665,8432.8519992
MAC004666,10479.8459949
MAC004667,1146.4
MAC004668,1954.2780004
MAC004669,3628.8670003
MAC004670,5308.9800021
MAC004671,11925.4989996
MAC004672,106.687
MAC004673,2186.4570005
MAC004674,9445.4880009
MAC004675,5602.2299999
MAC004676,7711.8659981
MAC004677,1712.0459998
MAC004678,2339.4430003
MAC004679,3866.2519971
MAC004680,6718.6079985
MAC004681,1712.7290019
MAC004682,4747.1799997
MAC004683,4089.9050001
MAC004684,2040.5899997
MAC004685,5532.5080009
MAC004686,3517.4509997
MAC004687,2148.3869989
MAC004688,7207.7879998
MAC004689,2466.5850001
MAC004690,2472.8830001
MAC004691,5937.737998
MAC004692,7204.7080011
MAC004693,4124.0919997
MAC004694,2609.5589999
MAC004695,4425.2819997
MAC004696,7890.6300007
MAC004697,1386.083
MAC004698,9351.5269989
MAC004699,11853.0440002
MAC004700,11667.7070006
MAC004701,4856.6929989
MAC004702,5415.5990001
MAC004703,3930.647
MAC004704,2944.4830005
MAC004705,7966.5110001
MAC004706,4822.1099991
MAC004707,7763.8890004
MAC004708,4097.1109997
MAC004709,2183.0799992
MAC004710,6081.2269998
MAC004711,8670.0029997
MAC004712,9099.4120003
MAC004713,10172.1120001
MAC004714,6942.3250024
MAC004715,1857.7480002
MAC004716,10624.7500028
MAC004717,5728.5779998
MAC004718,18688.6979964
MAC004719,7081.4429989
MAC004720,11473.0830019
MAC004721,8229.3210023
MAC004722,7312.3739971
MAC004723,6283.7439998
MAC004724,8682.1720012
MAC004725,10643.9689992
MAC004726,7607.1200012
MAC004727,13272.6150022
MAC004728,3743.4150001
MAC004729,7755.4579985
MAC004730,2543.032
MAC004731,606.9510004
MAC004732,2535.5529998
MAC004733,3870.3219999
MAC004734,9740.6679995
MAC004735,1471.4709994
MAC004736,1523.658
MAC004737,3989.9860001
MAC004738,2663.8020002
MAC004739,1955.829
MAC004740,5161.2429999
MAC004741,10045.9380006
MAC004742,10570.3979998
MAC004743,1840.688
MAC004744,4822.3180004
MAC004745,2950.5710001
MAC004746,9603.423003
MAC004747,1894.7860003
MAC004748,5764.1030018
MAC004749,7503.918
MAC004750,5453.194
MAC004751,8124.3679985
MAC004752,5956.79
MAC004753,4016.5309997
MAC004754,12261.2059999
MAC004755,14549.9239987
MAC004756,1348.7289998
MAC004757,10488.5279991
MAC004758,3328.9150002
MAC004759,3795.9960001
MAC004760,963.038
MAC004761,5195.1919996
MAC004762,2081.483
MAC004763,12558.0139999
MAC004764,3900.5589995
MAC004765,2760.2560001
MAC004766,7496.1660014
MAC004767,7510.7809998
MAC004768,8312.6199994
MAC004769,16339.4720037
MAC004770,1481.069
MAC004771,2579.0750001
MAC004772,3303.3179996
MAC004773,9034.5919997
MAC004774,5125.8929997
MAC004775,6466.9430003
MAC004776,2349.737
MAC004777,4276.1159994
MAC004778,22311.6360037
MAC004779,3625.9069991
MAC004780,7059.5450014
MAC004781,1497.0299999
MAC004782,3136.0820003
MAC004783,4976.7819999
MAC004784,4293.0299997
MAC004785,6088.0220003
MAC004786,6132.599
MAC004787,6289.6780004
MAC004788,3368.7860002
MAC004789,4646.6089999
MAC004790,3762.882
MAC004791,3789.3039997
MAC004792,3804.9919998
MAC004793,5446.4630002
MAC004794,4959.2170002
MAC004795,6418.8409997
MAC004796,4823.156
MAC004797,2803.8979989
MAC004798,2528.8710003
MAC004799,5524.9720005
MAC004800,4421.553
MAC004801,3957.704
MAC004802,1328.1900002
MAC004803,3069.9149998
MAC004804,4623.2909997
MAC004805,6150.3089993
MAC004806,12327.8159984
MAC004807,3387.852
MAC004808,7138.6920001
MAC004809,11315.7749994
MAC004810,3684.9140001
MAC004811,3528.7189997
MAC004812,3796.2529998
MAC004813,1381.515
MAC004814,1296.099
MAC004815,11583.6380006
MAC004816,2040.946
MAC004817,2432.603
MAC004818,5599.001
MAC004819,3927.6679994
MAC004820,3846.948
MAC004821,3680.5040002
MAC004822,15640.0370001
MAC004823,8334.9699972
MAC004824,4917.6539998
MAC004825,3457.5160002
MAC004826,12235.8809976
MAC004827,2837.4470003
MAC004828,826.4729999
MAC004829,4671.5239985
MAC004830,1274.254
MAC004831,2184.34
MAC004832,6726.5159991
MAC004833,1792.324
MAC004834,2317.896
MAC004835,3919.121
MAC004836,5732.3909992
MAC004837,4212.4080004
MAC004838,6141.9609999
MAC004839,2116.5929999
MAC004840,9847.3130001
MAC004841,8379.4919997
MAC004842,6859.9660003
MAC004843,12585.9889996
MAC004844,4773.4729987
MAC004845,2977.068
MAC004846,2320.8619999
MAC004847,9546.6049986
MAC004848,5383.1280012
MAC004849,3778.6090001
MAC004850,3758.2270003
MAC004851,8408.9960004
MAC004852,15875.2559996
MAC004853,6447.1650002
MAC004854,2593.6340002
MAC004855,7992.8789997
MAC004856,5364.3209999
MAC004857,6820.4519986
MAC004858,23170.2599967
MAC004859,10095.8429994
MAC004860,3187.713
MAC004861,8737.307
MAC004862,6504.239
MAC004863,26884.6300032
MAC004864,5563.7369997
MAC004865,11631.965
MAC004866,10482.9789976
MAC004867,4523.5109998
MAC004868,9397.3929993
MAC004869,6085.3520002
MAC004870,7352.2429996
MAC004871,4759.1000005
MAC004872,10299.5809999
MAC004873,16742.1449987
MAC004874,7538.0929999
MAC004875,3977.3529996
MAC004876,18465.4819937
MAC004877,29808.4060025
MAC004878,11215.3109999
MAC004879,8754.5910002
MAC004880,13246.897001
MAC004881,7136.864
MAC004882,7891.3310016
MAC004883,1518.1019998
MAC004884,19746.743996
MAC004885,1739.7760003
MAC004886,13907.807001
MAC004887,5349.6129996
MAC004888,12432.7270003
MAC004889,6039.0400005
MAC004890,14792.2070003
MAC004891,2441.4429995
MAC004892,7847.1829997
MAC004893,2065.3350002
MAC004894,14385.112001
MAC004895,12285.3700012
MAC004896,2454.19
MAC004897,13751.3010021
MAC004898,4992.2609997
MAC004899,5816.5530003
MAC004900,18836.5789989
MAC004901,15582.5100133
MAC004902,16837.9949963
MAC004903,12765.1009969
MAC004904,1403.153
MAC004905,4315.681
MAC004906,3399.3489999
MAC004907,3825.4420004
MAC004908,24858.8560033
MAC004909,12151.3259954
MAC004910,5962.91
MAC004911,8532.5729995
MAC004912,5960.566
MAC004913,5081.2509999
MAC004914,5117.3280002
MAC004915,1711.6260003
MAC004916,3664.623
MAC004917,10840.5489988
MAC004918,4466.152
MAC004919,7707.9909982
MAC004920,4944.6989981
MAC004921,6266.3530017
MAC004922,16436.1120002
MAC004923,18608.8080002
MAC004924,4404.7570009
MAC004925,12117.163001
MAC004926,3056.5310001
MAC004927,5937.2399998
MAC004928,7883.6299982
MAC004929,9516.0489984
MAC004930,8096.838
MAC004931,2146.217
MAC004932,9406.8000001
MAC004933,4055.086
MAC004934,7352.6369994
MAC004935,4042.2020002
MAC004936,7179.2780002
MAC004937,6320.8859998
MAC004938,4255.993
MAC004939,5031.7989988
MAC004940,5779.2240004
MAC004941,2527.0750003
MAC004942,6441.5099998
MAC004943,5019.8840006
MAC004944,12408.2470008
MAC004945,7491.5539998
MAC004946,5185.8010003
MAC004947,9526.0839992
MAC004948,3749.5030003
MAC004949,14744.9979969
MAC004950,12536.691
MAC004951,2543.415
MAC004952,8920.0089983
MAC004953,11499.1429966
MAC004954,15682.5870012
MAC004955,7612.3819996
MAC004956,6267.9670006
MAC004957,1968.9379999
MAC004958,22037.1340079
MAC004959,8792.2710017
MAC004960,9146.1529999
MAC004961,3748.5670005
MAC004962,3818.6979999
MAC004963,3750.229
MAC004964,8946.8500007
MAC004965,7569.1270003
MAC004966,2541.3380001
MAC004967,4977.323
MAC004968,2932.1850002
MAC004969,3696.7879996
MAC004970,20680.8249899
MAC004971,4329.1329996
MAC004972,6173.8019998
MAC004973,3427.3490006
MAC004974,6404.6740001
MAC004975,3943.0139993
MAC004976,10307.9260016
MAC004977,4364.408
MAC004978,10147.6170003
MAC004979,5332.0320001
MAC004980,10323.4119963
MAC004981,4876.954
MAC004982,2680.979
MAC004983,12222.9159967
MAC004984,8712.9739998
MAC004985,7435.4570007
MAC004986,4147.2929996
MAC004987,13122.2979995
MAC004988,8420.3430015
MAC004989,7328.6079999
MAC004990,6685.0049999
MAC004991,8830.9330003
MAC004992,4670.6719999
MAC004993,40768.8090069
MAC004994,4413.1849997
MAC004995,10285.772997
MAC004996,23997.4259942
MAC004997,10000.7310053
MAC004998,5328.4769995
MAC004999,8094.4509993
MAC005000,6092.273
MAC005001,17763.4969928
MAC005002,5513.7849997
MAC005003,4222.3979999
MAC005004,2385.8650001
MAC005005,5580.763001
MAC005006,4411.9220005
MAC005007,3677.7169997
MAC005008,11597.4049973
MAC005009,27593.1250054
MAC005010,2187.11
MAC005011,3190.7730002
MAC005012,1018.0470003
MAC005013,7480.3220006
MAC005014,4713.761
MAC005015,8894.9030004
MAC005016,4920.6579992
MAC005017,7327.877
MAC005018,3263.6309996
MAC005019,5138.4289996
MAC005020,13448.8959993
MAC005021,13787.0120037
MAC005022,14801.9600002
MAC005023,6637.1899999
MAC005024,4172.5530002
MAC005025,3531.9190007
MAC005026,15402.5050002
MAC005027,8646.4400003
MAC005028,11894.9850014
MAC005029,17910.2830035
MAC005030,5760.6959999
MAC005031,4970.6719994
MAC005032,5660.3710001
MAC005033,878.914
MAC005034,12684.8799996
MAC005035,8239.8360002
MAC005036,8388.4640008
MAC005037,2215.0560001
MAC005038,2316.0890003
MAC005039,5209.3370003
MAC005040,2343.0309999
MAC005041,25647.5929977
MAC005042,11188.6290001
MAC005043,10336.7779992
MAC005044,15914.2499963
MAC005045,3289.7669997
MAC005046,1789.41
MAC005047,16271.3989975
MAC005048,6858.4509989
MAC005049,4267.2529999
MAC005050,11584.8039981
MAC005051,2695.3130001
MAC005052,12745.2049988
MAC005053,3035.869
MAC005054,6564.5020005
MAC005055,1729.3730002
MAC005056,3881.6179999
MAC005057,3929.8760021
MAC005058,4539.078001
MAC005059,8044.5759997
MAC005060,4475.1679992
MAC005061,4499.272003
MAC005062,1345.1200001
MAC005063,9307.2779999
MAC005064,7720.2339989
MAC005065,3930.1479999
MAC005066,4727.7000016
MAC005067,8089.0099997
MAC005068,2486.7079997
MAC005069,371.33
MAC005070,13718.2739983
MAC005071,3164.4789999
MAC005072,6285.8920002
MAC005073,7704.9660001
MAC005074,5772.4949988
MAC005075,8596.6449996
MAC005076,11888.9629961
MAC005077,8069.9639982
MAC005078,5415.784
MAC005079,6004.958
MAC005080,12386.8369986
MAC005081,7445.1549997
MAC005082,3459.623
MAC005083,4192.461
MAC005084,2458.284
MAC005085,3511.8709999
MAC005086,4327.133
MAC005087,827.979
MAC005088,5620.4749988
MAC005089,4881.3069998
MAC005090,5300.5090007
MAC005091,19378.5309922
MAC005092,3345.2790002
MAC005093,950.141
MAC005094,716.856
MAC005095,2467.6290004
MAC005096,9208.1590016
MAC005097,7989.8870003
MAC005098,3594.541
MAC005099,577.3159999
MAC005100,4529.7510007
MAC005101,7624.5510011
MAC005102,3209.0750002
MAC005103,11151.9570038
MAC005104,1982.139
MAC005105,2195.1869997
MAC005106,10354.9619973
MAC005107,10618.5189954
MAC005108,6041.2930003
MAC005109,1791.7119999
MAC005110,2248.0049995
MAC005111,6143.8990002
MAC005112,2316.161
MAC005113,5468.6639998
MAC005114,2901.004
MAC005115,4609.8730015
MAC005116,6458.0200016
MAC005117,16592.0949935
MAC005118,2306.0850001
MAC005119,16052.3539996
MAC005120,4161.8960001
MAC005121,2852.1660001
MAC005122,8595.0409996
MAC005123,8898.2009991
MAC005124,14583.3569962
MAC005125,2251.995
MAC005126,5477.9109996
MAC005127,824.105
MAC005128,2289.9409999
MAC005129,8166.9109994
MAC005130,3573.3379994
MAC005131,1420.9399997
MAC005132,4136.8280001
MAC005133,6393.7419991
MAC005134,6549.4759999
MAC005135,3831.1750005
MAC005136,3502.1699999
MAC005137,2974.4089998
MAC005138,6413.5429997
MAC005139,7884.6380006
MAC005140,1787.69
MAC005141,5028.2930003
MAC005142,4151.8070001
MAC005143,5352.8690001
MAC005144,9155.3189988
MAC005145,3020.1319997
MAC005146,5973.4270001
MAC005147,3984.0699994
MAC005148,7123.0440007
MAC005149,5015.3730005
MAC005150,7276.8309988
MAC005151,5725.3120011
MAC005152,7359.4820007
MAC005153,2416.172
MAC005154,16066.2899935
MAC005155,6712.1109993
MAC005156,7605.2239997
MAC005157,4285.5179994
MAC005158,4370.5279991
MAC005159,10701.5200037
MAC005160,7197.5799997
MAC005161,3731.6200001
MAC005162,5190.5719997
MAC005163,4666.3629998
MAC005164,5751.4199998
MAC005165,9433.0620008
MAC005166,13228.0759995
MAC005167,3302.0840002
MAC005168,3085.7110002
MAC005169,3010.7880008
MAC005170,5562.0569998
MAC005171,1345.0959999
MAC005172,5306.1859988
MAC005173,9403.7500009
MAC005174,4908.714
MAC005175,1349.5869999
MAC005176,2007.89
MAC005177,4070.6679996
MAC005178,14339.5099989
MAC005179,4610.6939995
MAC005180,10090.2380008
MAC005181,2811.8940003
MAC005182,3042.366
MAC005183,3264.276
MAC005184,16431.7119998
MAC005185,7394.096001
MAC005186,16934.3889972
MAC005187,2472.0320001
MAC005188,23368.1090026
MAC005189,12465.7439986
MAC005190,4570.256
MAC005191,1705.9259999
MAC005192,4585.73
MAC005193,4851.8459997
MAC005194,6245.5539999
MAC005195,9211.0040002
MAC005196,5574.8420006
MAC005197,5058.5170001
MAC005198,31415.95901
MAC005199,5786.6619881
MAC005200,8880.7919999
MAC005201,3386.8280005
MAC005202,10199.078999
MAC005203,7893.7460006
MAC005204,3771.7950004
MAC005205,3174.64
MAC005206,2858.7170003
MAC005207,9188.3090001
MAC005208,6916.176
MAC005209,4559.7449978
MAC005210,4616.5740003
MAC005211,8764.6959997
MAC005212,4179.5490002
MAC005213,8794.8320004
MAC005214,5675.9729993
MAC005215,1964.4639999
MAC005216,12031.7049952
MAC005217,2985.2609998
MAC005218,2984.3709995
MAC005219,4102.1989999
MAC005220,17500.8040021
MAC005221,2628.364
MAC005222,12329.6060009
MAC005223,8657.3820003
MAC005224,9742.0490019
MAC005225,7834.3379999
MAC005226,3030.3770021
MAC005227,7590.8350001
MAC005228,7730.0329976
MAC005229,3323.021998
MAC005230,11536.7270001
MAC005231,2226.0210002
MAC005232,1659.7399999
MAC005233,4809.1669997
MAC005234,10213.3369919
MAC005235,20386.005992
MAC005236,4247.8419999
MAC005237,6791.4120004
MAC005238,9420.2149983
MAC005239,8688.0559986
MAC005240,3467.6740003
MAC005241,4639.5429999
MAC005242,5199.9519996
MAC005243,10913.5100006
MAC005244,14302.1549973
MAC005245,8953.9409986
MAC005246,6793.9400003
MAC005247,9683.4679997
MAC005248,6015.9500001
MAC005249,8815.6210005
MAC005250,15160.6559978
MAC005251,8555.1870002
MAC005252,2258.192
MAC005253,7039.9439999
MAC005254,6034.5809997
MAC005255,11371.8120014
MAC005256,4843.3739996
MAC005257,5638.7090002
MAC005258,6942.371
MAC005259,18683.0069993
MAC005260,3792.784
MAC005261,4758.296
MAC005262,2959.7279998
MAC005263,13910.9900018
MAC005264,16391.8259965
MAC005265,2429.511
MAC005266,3279.0059995
MAC005267,14384.5030044
MAC005268,6947.7800006
MAC005269,10711.6789989
MAC005270,9359.412999
MAC005271,2313.16
MAC005272,1819.427
MAC005273,2498.5050001
MAC005274,2880.0029995
MAC005275,19659.1609965
MAC005276,11426.6020022
MAC005277,3982.5509986
MAC005278,3345.3600001
MAC005279,5450.7630012
MAC005280,11222.1000014
MAC005281,5110.883999
MAC005282,5460.9680011
MAC005283,9518.2620008
MAC005284,2674.1690002
MAC005285,5471.6329996
MAC005286,1347.0110003
MAC005287,18954.1430021
MAC005288,10343.1640012
MAC005289,2023.1119998
MAC005290,23424.0129974
MAC005291,3580.1689992
MAC005292,6151.8450002
MAC005293,10965.1059976
MAC005294,2492.724
MAC005295,8602.8980011
MAC005296,3474.3020001
MAC005297,5745.6639998
MAC005298,5750.9030004
MAC005299,11872.2800026
MAC005300,3232.077
MAC005301,11510.1400006
MAC005302,22103.864995
MAC005303,9262.3159993
MAC005304,2117.638
MAC005305,6707.4709983
MAC005306,6183.0280004
MAC005307,14078.3630058
MAC005308,25891.8790001
MAC005309,13626.1029952
MAC005310,2911.209
MAC005311,3247.8410005
MAC005312,4161.4389998
MAC005313,477.4310001
MAC005314,8732.1280002
MAC005315,13357.714998
MAC005316,13718.7130018
MAC005317,3079.0340002
MAC005318,30937.0699919
MAC005319,2771.7380002
MAC005320,11450.3930029
MAC005321,3650.8470037
MAC005322,11018.6280001
MAC005323,5728.0620007
MAC005324,11002.192999
MAC005325,7613.0079995
MAC005326,4844.3989985
MAC005327,24378.8329999
MAC005328,2725.2079996
MAC005329,9662.8749999
MAC005330,4881.7510001
MAC005331,6622.5830007
MAC005332,4969.2479987
MAC005333,6244.1790007
MAC005334,1951.1539998
MAC005335,24063.835993
MAC005336,7303.699999
MAC005337,6875.5319974
MAC005338,6740.9910007
MAC005339,2258.143
MAC005340,13009.2840003
MAC005341,20504.2309956
MAC005342,9161.6039994
MAC005343,5058.525
MAC005344,8696.2859969
MAC005345,10084.2539999
MAC005346,23865.0500032
MAC005347,3877.4120003
MAC005348,8982.1079994
MAC005349,2654.7940001
MAC005350,10757.7090016
MAC005351,2944.5
MAC005352,4270.1749996
MAC005353,28916.4509966
MAC005354,9887.5320005
MAC005355,15892.4719974
MAC005356,26478.7559949
MAC005357,5608.845
MAC005358,4457.2040001
MAC005359,3872.9609999
MAC005360,5750.7729995
MAC005361,6405.1279976
MAC005362,3473.586
MAC005363,10927.2800009
MAC005364,9111.0989995
MAC005365,7897.5539987
MAC005366,12604.7829974
MAC005367,6638.1140003
MAC005368,3876.9720001
MAC005369,3736.2909998
MAC005370,5216.6090005
MAC005371,12042.0190017
MAC005372,5132.601
MAC005373,6178.1810005
MAC005374,2800.605
MAC005375,7239.0110007
MAC005376,9622.4769991
MAC005377,7251.6670024
MAC005378,15669.4820022
MAC005379,4646.4999971
MAC005380,4528.556
MAC005381,4460.8300002
MAC005382,14150.9570025
MAC005383,3953.585
MAC005384,5830.5219993
MAC005385,16151.6000059
MAC005386,9648.0090017
MAC005387,6718.194997
MAC005388,9963.9380013
MAC005389,4859.438
MAC005390,2112.3
MAC005391,2773.0720013
MAC005392,7039.5290008
MAC005393,28332.2799832
MAC005394,4400.2539978
MAC005395,6256.0019997
MAC005396,4151.5700001
MAC005397,8594.0849994
MAC005398,13568.0579943
MAC005399,12407.8619984
MAC005400,3996.7850002
MAC005401,6332.604
MAC005402,11699.207999
MAC005403,6324.8970012
MAC005404,14175.421002
MAC005405,1539.012
MAC005406,51950.8720088
MAC005407,14315.9589977
MAC005408,5100.3190001
MAC005409,6627.1689998
MAC005410,4705.3119999
MAC005411,15335.0070008
MAC005412,18335.6829976
MAC005413,19635.6680002
MAC005414,2825.145
MAC005415,2418.007
MAC005416,4539.5559995
MAC005417,5912.6890008
MAC005418,5223.9379998
MAC005419,2215.6669999
MAC005420,3168.3439998
MAC005421,17561.3399985
MAC005422,13048.2020005
MAC005423,23627.1300078
MAC005424,10936.0519979
MAC005425,6604.483
MAC005426,2989.1350001
MAC005427,7147.4480008
MAC005428,7762.4340006
MAC005429,6064.7259999
MAC005430,7426.4440004
MAC005431,4405.9140008
MAC005432,4963.4419997
MAC005433,2988.5499986
MAC005434,13977.2689999
MAC005435,6280.5429997
MAC005436,4291.6299998
MAC005437,2207.031
MAC005438,4066.5920001
MAC005439,3336.0119999
MAC005440,7612.2380001
MAC005441,11269.869
MAC005442,22215.5949985
MAC005443,4041.6200001
MAC005444,2551.545
MAC005445,1515.858
MAC005446,14537.9219991
MAC005447,17447.142001
MAC005448,4468.4789999
MAC005449,5508.3639999
MAC005450,3834.7369998
MAC005451,10971.5560007
MAC005452,7813.7270001
MAC005453,1802.738
MAC005454,3682.3739999
MAC005455,1644.204
MAC005456,4911.6579991
MAC005457,4636.9349995
MAC005458,8001.1759992
MAC005459,22292.1789944
MAC005460,5670.9039996
MAC005461,6441.4809993
MAC005462,3040.4839997
MAC005463,4150.1459999
MAC005464,9413.9950018
MAC005465,6476.137001
MAC005466,3177.69
MAC005467,4356.6159999
MAC005468,9081.0010002
MAC005469,4406.4310004
MAC005470,2941.0760001
MAC005471,3434.7440001
MAC005472,500.041
MAC005473,1989.7719996
MAC005474,1212.146
MAC005475,5539.9519989
MAC005476,8767.062999
MAC005477,2965.377
MAC005478,5536.5309994
MAC005479,4539.143
MAC005480,2112.48
MAC005481,5128.5450003
MAC005482,5922.4919994
MAC005483,7870.974
MAC005484,9759.9719995
MAC005485,4703.1329998
MAC005486,2877.332
MAC005487,4599.2059989
MAC005488,8546.6159998
MAC005489,5728.6429998
MAC005490,11464.9709988
MAC005491,2713.7189999
MAC005492,4149.144
MAC005493,3824.7149997
MAC005494,4836.6329994
MAC005495,8583.4179999
MAC005496,5163.620001
MAC005497,15931.800998
MAC005498,2092.8170005
MAC005499,6109.5320003
MAC005500,6684.9569991
MAC005501,3535.5630001
MAC005502,5720.9420007
MAC005503,4594.4640004
MAC005504,8376.4029989
MAC005505,3712.311
MAC005506,6240.1379985
MAC005507,9997.1610003
MAC005508,7205.6879993
MAC005509,8284.9830009
MAC005510,993.6410004
MAC005511,5811.6230017
MAC005512,1664.856
MAC005513,6822.2689988
MAC005514,2804.6389997
MAC005515,4603.9889993
MAC005516,7068.9989999
MAC005517,1801.405
MAC005518,8664.9960044
MAC005519,2991.715
MAC005520,4092.349
MAC005521,5707.7149989
MAC005522,14083.2429997
MAC005523,6158.1469993
MAC005524,5070.1479996
MAC005525,3309.126
MAC005526,7126.6879993
MAC005527,4059.2720001
MAC005528,3052.659
MAC005529,5322.7420001
MAC005530,7817.6839999
MAC005531,2855.176
MAC005532,9905.2160002
MAC005533,8162.453001
MAC005534,4389.921
MAC005535,2439.223
MAC005536,704.067
MAC005537,5009.6930001
MAC005538,2088.1329999
MAC005539,11247.6910005
MAC005540,3330.7650002
MAC005541,12118.8189991
MAC005542,4486.2250002
MAC005543,9466.868
MAC005544,3394.048
MAC005545,11721.5459971
MAC005546,4353.5300001
MAC005547,5339.0579999
MAC005548,3456.1769999
MAC005549,12537.0340031
MAC005550,8013.5449997
MAC005551,6327.8939998
MAC005552,6212.0439995
MAC005553,22531.7000036
MAC005554,3888.0140002
MAC005555,4702.9449998
MAC005557,3255.1879993
